1507950001,39541353,2017-10-14T03:00:01Z
1507946401,39536466,2017-10-14T02:00:01Z
1507942800,39531958,2017-10-14T01:00:00Z
1507939200,39526965,2017-10-14T00:00:00Z
1507935600,39521971,2017-10-13T23:00:00Z
1507932000,39517405,2017-10-13T22:00:00Z
1507928401,39513357,2017-10-13T21:00:01Z
1507924800,39509194,2017-10-13T20:00:00Z
1507921201,39504890,2017-10-13T19:00:01Z
1507917601,39500520,2017-10-13T18:00:01Z
1507914000,39494093,2017-10-13T17:00:00Z
1507910400,39486509,2017-10-13T16:00:00Z
1507906802,39476210,2017-10-13T15:00:02Z
1507903200,39464716,2017-10-13T14:00:00Z
1507899600,39454141,2017-10-13T13:00:00Z
1507896000,39444539,2017-10-13T12:00:00Z
1507892400,39436651,2017-10-13T11:00:00Z
1507888801,39428432,2017-10-13T10:00:01Z
1507885200,39420845,2017-10-13T09:00:00Z
1507881601,39414169,2017-10-13T08:00:01Z
1507878001,39408005,2017-10-13T07:00:01Z
1507874401,39402703,2017-10-13T06:00:01Z
1507870801,39397649,2017-10-13T05:00:01Z
1507867200,39392115,2017-10-13T04:00:00Z
1507863601,39385547,2017-10-13T03:00:01Z
1507860000,39380909,2017-10-13T02:00:00Z
1507856400,39376372,2017-10-13T01:00:00Z
1507852800,39371966,2017-10-13T00:00:00Z
1507849200,39366915,2017-10-12T23:00:00Z
1507845601,39361731,2017-10-12T22:00:01Z
1507842001,39357162,2017-10-12T21:00:01Z
1507838400,39352746,2017-10-12T20:00:00Z
1507834801,39348313,2017-10-12T19:00:01Z
1507831200,39344400,2017-10-12T18:00:00Z
1507827600,39340318,2017-10-12T17:00:00Z
1507824000,39334040,2017-10-12T16:00:00Z
1507820401,39325794,2017-10-12T15:00:01Z
1507816800,39315267,2017-10-12T14:00:00Z
1507813200,39304822,2017-10-12T13:00:00Z
1507809601,39294431,2017-10-12T12:00:01Z
1507806000,39285961,2017-10-12T11:00:00Z
1507802400,39277626,2017-10-12T10:00:00Z
1507798800,39269565,2017-10-12T09:00:00Z
1507795200,39262648,2017-10-12T08:00:00Z
1507791600,39256646,2017-10-12T07:00:00Z
1507788001,39250649,2017-10-12T06:00:01Z
1507784401,39245504,2017-10-12T05:00:01Z
1507780801,39239687,2017-10-12T04:00:01Z
1507777200,39232480,2017-10-12T03:00:00Z
1507773601,39226919,2017-10-12T02:00:01Z
1507770001,39220985,2017-10-12T01:00:01Z
1507766401,39216250,2017-10-12T00:00:01Z
1507762800,39211536,2017-10-11T23:00:00Z
1507759200,39206146,2017-10-11T22:00:00Z
1507755601,39201828,2017-10-11T21:00:01Z
1507752000,39198141,2017-10-11T20:00:00Z
1507748400,39194256,2017-10-11T19:00:00Z
1507744801,39189035,2017-10-11T18:00:01Z
1507741201,39181136,2017-10-11T17:00:01Z
1507737600,39174257,2017-10-11T16:00:00Z
1507734001,39165446,2017-10-11T15:00:01Z
1507730401,39155195,2017-10-11T14:00:01Z
1507726801,39144607,2017-10-11T13:00:01Z
1507723201,39134079,2017-10-11T12:00:01Z
1507719601,39123702,2017-10-11T11:00:01Z
1507716000,39113602,2017-10-11T10:00:00Z
1507712400,39105062,2017-10-11T09:00:00Z
1507708800,39098460,2017-10-11T08:00:00Z
1507705200,39092612,2017-10-11T07:00:00Z
1507701600,39087050,2017-10-11T06:00:00Z
1507698001,39081492,2017-10-11T05:00:01Z
1507694401,39075860,2017-10-11T04:00:01Z
1507690800,39069179,2017-10-11T03:00:00Z
1507687200,39064251,2017-10-11T02:00:00Z
1507683601,39058963,2017-10-11T01:00:01Z
1507680000,39054518,2017-10-11T00:00:00Z
1507676400,39049479,2017-10-10T23:00:00Z
1507672801,39044421,2017-10-10T22:00:01Z
1507669201,39040379,2017-10-10T21:00:01Z
1507665601,39036338,2017-10-10T20:00:01Z
1507662000,39032177,2017-10-10T19:00:00Z
1507658401,39027818,2017-10-10T18:00:01Z
1507654801,39021679,2017-10-10T17:00:01Z
1507651200,39015266,2017-10-10T16:00:00Z
1507647602,39006788,2017-10-10T15:00:02Z
1507644001,38996001,2017-10-10T14:00:01Z
1507640401,38985338,2017-10-10T13:00:01Z
1507636800,38974790,2017-10-10T12:00:00Z
1507633200,38964942,2017-10-10T11:00:00Z
1507629601,38955393,2017-10-10T10:00:01Z
1507626000,38946636,2017-10-10T09:00:00Z
1507622401,38939504,2017-10-10T08:00:01Z
1507618801,38933354,2017-10-10T07:00:01Z
1507615201,38926426,2017-10-10T06:00:01Z
1507611601,38920842,2017-10-10T05:00:01Z
1507608000,38914555,2017-10-10T04:00:00Z
1507604400,38907311,2017-10-10T03:00:00Z
1507600801,38901304,2017-10-10T02:00:01Z
1507597200,38896273,2017-10-10T01:00:00Z
1507593600,38891307,2017-10-10T00:00:00Z
1507590001,38885957,2017-10-09T23:00:01Z
1507586400,38881081,2017-10-09T22:00:00Z
1507582801,38876667,2017-10-09T21:00:01Z
1507579200,38873304,2017-10-09T20:00:00Z
1507575601,38869873,2017-10-09T19:00:01Z
1507572000,38864552,2017-10-09T18:00:00Z
1507568400,38857719,2017-10-09T17:00:00Z
1507564800,38849330,2017-10-09T16:00:00Z
1507561201,38839232,2017-10-09T15:00:01Z
1507557600,38828497,2017-10-09T14:00:00Z
1507554001,38817500,2017-10-09T13:00:01Z
1507550401,38807578,2017-10-09T12:00:01Z
1507546800,38797588,2017-10-09T11:00:00Z
1507543201,38787814,2017-10-09T10:00:01Z
1507539601,38779791,2017-10-09T09:00:01Z
1507536001,38772376,2017-10-09T08:00:01Z
1507532401,38765169,2017-10-09T07:00:01Z
1507528800,38758436,2017-10-09T06:00:00Z
1507525201,38752764,2017-10-09T05:00:01Z
1507521600,38747441,2017-10-09T04:00:00Z
1507518000,38741203,2017-10-09T03:00:00Z
1507514400,38735355,2017-10-09T02:00:00Z
1507510800,38730180,2017-10-09T01:00:00Z
1507507200,38724798,2017-10-09T00:00:00Z
1507503601,38720549,2017-10-08T23:00:01Z
1507500001,38716533,2017-10-08T22:00:01Z
1507496400,38713169,2017-10-08T21:00:00Z
1507492801,38710106,2017-10-08T20:00:01Z
1507489200,38706287,2017-10-08T19:00:00Z
1507485601,38701923,2017-10-08T18:00:01Z
1507482001,38695542,2017-10-08T17:00:01Z
1507478400,38688142,2017-10-08T16:00:00Z
1507474801,38678562,2017-10-08T15:00:01Z
1507471201,38667021,2017-10-08T14:00:01Z
1507467601,38656229,2017-10-08T13:00:01Z
1507464001,38645503,2017-10-08T12:00:01Z
1507460401,38636230,2017-10-08T11:00:01Z
1507456801,38629431,2017-10-08T10:00:01Z
1507453200,38622436,2017-10-08T09:00:00Z
1507449601,38615200,2017-10-08T08:00:01Z
1507446001,38608524,2017-10-08T07:00:01Z
1507442401,38602752,2017-10-08T06:00:01Z
1507438801,38596813,2017-10-08T05:00:01Z
1507435200,38591061,2017-10-08T04:00:00Z
1507431600,38585630,2017-10-08T03:00:00Z
1507428000,38580099,2017-10-08T02:00:00Z
1507424400,38574941,2017-10-08T01:00:00Z
1507420800,38569777,2017-10-08T00:00:00Z
1507417201,38564768,2017-10-07T23:00:01Z
1507413601,38560531,2017-10-07T22:00:01Z
1507410000,38556498,2017-10-07T21:00:00Z
1507406400,38552984,2017-10-07T20:00:00Z
1507402801,38549510,2017-10-07T19:00:01Z
1507399201,38545347,2017-10-07T18:00:01Z
1507395600,38539646,2017-10-07T17:00:00Z
1507392001,38532096,2017-10-07T16:00:01Z
1507388401,38520963,2017-10-07T15:00:01Z
1507384800,38509430,2017-10-07T14:00:00Z
1507381201,38499061,2017-10-07T13:00:01Z
1507377601,38489512,2017-10-07T12:00:01Z
1507374000,38481690,2017-10-07T11:00:00Z
1507370400,38474602,2017-10-07T10:00:00Z
1507366801,38467927,2017-10-07T09:00:01Z
1507363200,38461169,2017-10-07T08:00:00Z
1507359601,38455033,2017-10-07T07:00:01Z
1507356001,38448842,2017-10-07T06:00:01Z
1507352401,38441979,2017-10-07T05:00:01Z
1507348800,38436102,2017-10-07T04:00:00Z
1507345201,38430041,2017-10-07T03:00:01Z
1507341600,38423780,2017-10-07T02:00:00Z
1507338000,38417528,2017-10-07T01:00:00Z
1507334401,38412459,2017-10-07T00:00:01Z
1507330800,38407021,2017-10-06T23:00:00Z
1507327201,38401492,2017-10-06T22:00:01Z
1507323601,38397101,2017-10-06T21:00:01Z
